KID,SPUD,COMPLETION,vintage_year
1044654289,2013-12-04,2013-12-11,2013.0
1044654290,2013-12-06,2013-12-13,2013.0
1044654294,2013-12-06,2014-01-14,2014.0
1044654300,2014-03-18,2014-04-18,2014.0
1044654303,2013-12-09,2013-12-19,2013.0
1044654314,2013-11-19,2013-11-25,2013.0
1044654315,2013-11-30,2013-12-23,2013.0
1044656072,2013-11-20,2013-12-11,2013.0
1044657018,2013-12-06,2014-01-02,2014.0
1044657034,2013-12-07,2014-01-02,2014.0
1044657048,2014-01-13,2014-01-25,2014.0
1044657070,2013-12-06,2013-12-23,2013.0
1044657082,2013-11-27,2013-12-10,2013.0
1044658159,2013-12-02,2013-12-19,2013.0
1044661364,2013-11-23,2013-12-10,2013.0
1044661365,2013-12-11,2013-12-25,2013.0
1044661381,2013-12-12,2013-12-21,2013.0
1044661385,2013-11-27,2013-12-12,2013.0
1044662289,2013-12-02,2014-01-29,2014.0
1044662293,2013-12-02,2014-01-14,2014.0
1044662302,2014-05-05,2014-05-07,2014.0
1044663213,2013-12-03,2014-01-14,2014.0
1044663228,2013-12-19,2014-01-09,2014.0
1044666092,2013-12-02,2014-02-13,2014.0
1044666387,2014-02-15,2014-02-28,2014.0
1044666388,2013-12-21,2014-01-06,2014.0
1044666389,2013-12-26,2014-01-10,2014.0
1044682793,2013-12-18,2013-12-23,2013.0
1044685901,2013-12-11,2013-12-21,2013.0
1044685911,2013-12-11,2014-01-30,2014.0
1044685912,2014-01-13,2014-01-29,2014.0
1044685913,2013-12-09,2014-01-29,2014.0
1044685915,2013-12-04,2014-01-13,2014.0
1044685918,2013-12-14,2014-01-09,2014.0
1044703481,2013-12-29,2014-01-09,2014.0
1044703485,2013-12-10,2014-01-07,2014.0
1044718948,2014-01-01,2014-02-12,2014.0
1044719435,2013-12-11,2014-01-15,2014.0
1044722682,2014-01-09,2014-01-31,2014.0
1044723340,2014-01-12,2014-01-23,2014.0
1044724175,2013-12-17,2014-01-02,2014.0
1044724186,2014-01-23,2014-02-19,2014.0
1044724187,2013-12-26,2014-01-20,2014.0
1044725141,2014-01-15,2014-03-14,2014.0
1044726367,2013-12-16,2014-01-13,2014.0
1044726370,2014-01-08,2014-04-06,2014.0
1044726374,2014-01-02,2014-02-09,2014.0
1044729587,2014-01-30,2014-02-21,2014.0
1044729588,2014-01-08,2014-01-27,2014.0
1044730910,2014-01-02,2014-01-12,2014.0
1044730912,2014-01-07,2014-01-23,2014.0
1044732257,2014-01-09,2014-02-03,2014.0
1044732258,2014-02-17,2014-03-05,2014.0
1044732265,2014-02-01,2014-02-14,2014.0
1044732267,2014-02-05,2014-02-21,2014.0
1044733786,2014-03-11,2014-03-26,2014.0
1044735480,2014-01-04,2014-01-23,2014.0
1044735489,2014-01-07,2014-01-15,2014.0
1044735490,2014-01-01,2014-01-10,2014.0
1044735491,2013-12-27,2014-01-05,2014.0
1044735493,2014-01-29,2014-02-08,2014.0
1044749336,2014-01-15,2014-02-27,2014.0
1044749338,2014-02-09,2014-02-22,2014.0
1044753890,2014-01-25,2014-03-07,2014.0
1044753895,2014-01-13,2014-03-06,2014.0
1044753899,2014-01-19,2014-03-20,2014.0
1044753913,2014-01-31,2014-03-25,2014.0
1044754246,2014-01-14,2014-02-18,2014.0
1044755356,,,
1044755366,2014-01-17,2014-01-31,2014.0
1044755375,2014-01-15,2014-01-23,2014.0
1044755376,2014-01-20,2014-02-11,2014.0
1044755382,2014-02-12,2014-02-21,2014.0
1044755383,2014-01-27,2014-02-06,2014.0
1044755790,2014-01-25,2014-01-30,2014.0
1044755797,2014-03-04,2014-04-16,2014.0
1044755798,2014-02-08,2014-02-18,2014.0
1044757017,2014-02-24,2014-03-13,2014.0
1044757022,2014-03-27,2014-04-10,2014.0
1044757024,2014-04-06,2014-04-21,2014.0
1044757048,2014-02-01,2014-02-15,2014.0
1044757049,2014-01-24,2014-02-10,2014.0
1044757055,2014-01-28,2014-02-21,2014.0
1044757059,2014-03-18,2014-03-27,2014.0
1044758366,2014-02-24,2014-04-21,2014.0
1044758375,2014-04-02,2014-04-21,2014.0
1044758380,2014-01-25,2014-02-27,2014.0
1044758403,2014-01-24,2014-02-02,2014.0
1044759443,2014-01-29,2014-03-19,2014.0
1044759467,2014-01-21,2014-03-12,2014.0
1044759468,2014-01-28,2014-03-28,2014.0
1044759471,2014-01-28,2014-04-21,2014.0
1044759483,2014-02-03,2014-04-25,2014.0
1044759485,2014-02-13,2014-02-20,2014.0
1044759488,2014-02-08,2014-03-13,2014.0
1044759499,2014-03-17,2014-04-29,2014.0
1044759769,2014-02-20,2014-02-28,2014.0
1044759786,2014-01-25,2014-01-31,2014.0
1044760457,2014-01-30,2014-03-10,2014.0
1044760463,2014-03-13,2014-03-20,2014.0
1044760476,2014-02-01,2014-02-12,2014.0
1044760483,2014-02-22,2014-03-04,2014.0
1044762213,2014-03-04,2014-04-04,2014.0
1044762229,2014-02-01,2014-02-10,2014.0
1044762594,2014-02-27,2014-04-04,2014.0
1044764119,2014-03-17,2014-03-23,2014.0
1044764121,2014-02-07,2014-04-15,2014.0
1044767456,2014-07-21,2014-08-18,2014.0
1044767463,2014-05-21,2014-05-31,2014.0
1044767464,2014-02-12,2014-03-13,2014.0
1044767474,2014-02-14,2014-02-22,2014.0
1044767476,2014-02-13,2014-02-25,2014.0
1044768042,2014-02-25,2014-03-14,2014.0
1044768461,2014-02-12,2014-02-18,2014.0
1044768462,2014-02-18,2014-02-25,2014.0
1044768504,2014-04-17,2014-05-10,2014.0
1044768507,2014-02-14,2014-05-09,2014.0
1044770240,2014-02-15,2014-03-24,2014.0
1044770241,2014-02-24,2014-04-01,2014.0
1044770243,2014-02-14,2014-03-06,2014.0
1044770283,2014-03-18,2014-03-29,2014.0
1044770533,2014-03-31,2014-04-05,2014.0
1044770545,2014-03-11,2014-04-17,2014.0
1044771190,2014-02-21,2014-03-31,2014.0
1044771819,2014-03-08,2014-04-29,2014.0
1044771821,2014-02-21,2014-03-24,2014.0
1044772327,2014-03-13,2014-03-26,2014.0
1044772339,2014-02-23,2014-04-24,2014.0
1044773515,2014-03-27,2014-04-06,2014.0
1044773518,2014-03-11,2014-03-22,2014.0
1044773520,2014-04-18,2014-05-06,2014.0
1044773521,2014-04-21,2014-05-06,2014.0
1044773778,2014-02-27,2014-10-27,2014.0
1044773791,2014-03-05,2014-04-07,2014.0
1044773792,2014-02-25,2014-03-31,2014.0
1044773794,2014-02-22,2014-03-01,2014.0
1044773796,2014-04-03,2014-04-10,2014.0
1044774405,2014-02-27,2014-05-29,2014.0
1044774412,2014-03-14,2014-03-26,2014.0
1044774415,2014-02-24,2014-04-02,2014.0
1044774425,2014-02-21,2014-02-27,2014.0
1044774430,2014-03-04,2014-03-31,2014.0
1044774431,2014-03-26,2014-04-09,2014.0
1044774945,2014-03-10,2014-03-15,2014.0
1044775400,2014-06-12,2014-06-16,2014.0
1044775404,2014-03-24,2014-05-16,2014.0
1044775417,2014-02-21,2014-03-04,2014.0
1044775960,2014-02-27,2014-03-21,2014.0
1044776497,2014-03-04,2014-03-11,2014.0
1044776500,2014-03-04,2014-03-13,2014.0
1044776504,2014-03-11,2014-03-17,2014.0
1044777459,2014-05-14,2014-06-24,2014.0
1044778045,2014-03-10,2014-04-17,2014.0
1044778046,2014-03-09,2014-03-24,2014.0
1044778096,2014-03-09,2014-03-19,2014.0
1044778098,2014-03-09,2014-03-25,2014.0
1044778099,2014-03-14,2014-03-30,2014.0
1044781178,2014-03-12,2014-04-09,2014.0
1044781179,2014-03-04,2014-04-15,2014.0
1044781180,2014-03-04,2014-04-10,2014.0
1044781182,2014-04-22,2014-04-28,2014.0
1044781705,2014-04-14,2014-04-21,2014.0
1044781708,2014-03-09,2014-03-31,2014.0
1044781712,2014-03-14,2014-04-15,2014.0
1044783393,2014-05-22,2014-05-24,2014.0
1044783397,2014-04-17,2014-06-20,2014.0
1044783401,2014-03-14,2014-04-10,2014.0
1044784306,2014-03-24,2015-11-13,2015.0
1044784320,2014-03-18,2014-04-15,2014.0
1044784322,2014-03-22,2014-05-06,2014.0
1044784410,2014-03-14,2014-04-30,2014.0
1044784411,2014-03-15,2014-03-26,2014.0
1044784418,2014-05-01,2014-06-04,2014.0
1044784420,2014-03-19,2014-03-26,2014.0
1044784421,2014-05-10,2014-06-12,2014.0
1044786660,2014-03-10,2014-04-03,2014.0
1044786686,2014-03-12,2014-05-29,2014.0
1044787339,2014-03-12,2014-03-19,2014.0
1044787353,2014-03-19,2014-05-19,2014.0
1044787604,2014-03-12,2014-05-07,2014.0
1044792026,2014-07-14,2014-08-15,2014.0
1044792028,2014-03-21,2014-03-28,2014.0
1044792029,2014-03-24,2014-03-31,2014.0
1044792030,2014-04-05,2014-04-30,2014.0
1044792048,2014-03-21,2014-03-29,2014.0
1044792821,2014-03-22,2014-05-13,2014.0
1044793390,2014-03-20,2014-03-31,2014.0
1044793411,2014-04-24,2014-06-16,2014.0
1044794492,2014-03-31,2014-08-26,2014.0
1044797745,2014-07-21,2014-08-27,2014.0
1044799572,2014-04-05,2014-04-29,2014.0
1044799576,2014-04-03,2014-04-21,2014.0
1044799594,2014-04-11,2014-04-22,2014.0
1044799601,2014-03-27,2014-05-21,2014.0
1044799611,2014-04-25,2014-06-17,2014.0
1044799612,2014-05-03,2014-05-19,2014.0
1044799613,2014-04-01,2014-05-15,2014.0
1044799616,2014-04-09,2014-05-03,2014.0
1044800319,2014-03-28,2014-04-04,2014.0
1044800339,2014-03-29,2014-04-06,2014.0
1044800963,2014-03-29,2014-04-05,2014.0
1044800964,2014-04-08,2014-06-05,2014.0
1044800976,2014-03-28,2014-08-27,2014.0
1044801658,2014-05-12,2014-05-22,2014.0
1044802195,2014-04-02,2014-04-09,2014.0
1044802197,2014-05-06,2014-08-12,2014.0
1044802198,2014-04-17,2014-05-13,2014.0
1044803108,2014-04-07,2014-04-13,2014.0
1044803112,2014-04-08,2014-04-14,2014.0
1044803840,2014-04-11,2014-04-21,2014.0
1044808779,2014-04-09,2014-04-16,2014.0
1044808798,2014-04-08,2014-05-15,2014.0
1044809239,2014-04-08,2014-04-20,2014.0
1044809259,2014-04-30,2014-05-01,2014.0
1044809261,2014-04-25,2014-04-28,2014.0
1044809264,2014-04-29,2014-04-30,2014.0
1044809265,2014-04-28,2014-04-29,2014.0
1044809271,2014-04-11,2014-05-29,2014.0
1044809653,2014-07-19,2014-10-11,2014.0
1044809654,2014-04-21,2014-05-28,2014.0
1044809724,2014-04-15,2014-05-21,2014.0
1044809759,2014-04-17,2014-05-21,2014.0
1044813038,2014-04-15,2014-04-21,2014.0
1044813629,2014-06-21,2014-07-09,2014.0
1044813630,2014-08-08,2014-08-25,2014.0
1044813633,2014-04-24,2014-05-02,2014.0
1044814456,2014-04-30,2014-05-06,2014.0
1044819905,2014-05-03,2014-05-15,2014.0
1044819918,2014-05-30,2014-06-20,2014.0
1044820389,2014-05-21,2014-06-25,2014.0
1044820395,2014-06-06,2014-08-19,2014.0
1044820409,2014-04-21,2014-05-02,2014.0
1044820411,2014-04-24,2014-04-29,2014.0
1044821550,2014-05-27,2014-07-16,2014.0
1044821553,2014-05-18,2014-05-29,2014.0
1044821554,2014-05-10,2014-06-12,2014.0
1044821557,2014-04-18,2014-04-24,2014.0
1044821561,2014-05-01,2014-05-07,2014.0
1044821562,2014-04-28,2014-05-05,2014.0
1044821567,2014-05-26,2014-06-10,2014.0
1044821568,2014-05-02,2014-06-19,2014.0
1044821571,2014-05-02,2014-06-24,2014.0
1044822156,2014-05-15,2014-06-17,2014.0
1044822157,2014-05-18,2014-06-26,2014.0
1044825551,2014-05-16,2014-10-09,2014.0
1044825596,2014-04-29,2014-05-06,2014.0
1044826773,2014-05-21,2014-07-11,2014.0
1044826774,2014-07-29,2014-08-06,2014.0
1044826780,2014-04-30,2014-05-13,2014.0
1044826788,2014-04-26,2014-06-19,2014.0
1044826792,2014-05-08,2014-06-25,2014.0
1044826797,2014-04-28,2014-05-06,2014.0
1044826798,2014-04-27,2014-05-16,2014.0
1044826820,2014-04-28,2014-05-04,2014.0
1044826826,2014-05-16,2014-05-22,2014.0
1044826833,2014-05-19,2014-07-11,2014.0
1044827100,2014-05-13,2014-06-16,2014.0
1044827108,2014-04-29,2014-05-20,2014.0
1044829503,2014-04-28,2014-05-05,2014.0
1044829504,2014-05-05,2014-05-13,2014.0
1044829505,2014-05-15,2014-06-02,2014.0
1044829506,2014-05-27,2014-06-05,2014.0
1044829511,2014-05-01,2014-05-04,2014.0
1044829512,2014-05-05,2014-05-08,2014.0
1044829533,2014-05-06,2014-05-13,2014.0
1044829535,2014-05-02,2014-05-10,2014.0
1044829538,2014-04-29,2014-05-09,2014.0
1044829540,2014-04-24,2014-06-01,2014.0
1044832418,2014-05-08,2014-08-01,2014.0
1044832706,2014-05-15,2014-06-04,2014.0
1044832719,2014-05-13,2014-06-12,2014.0
1044832720,2014-05-29,2014-06-11,2014.0
1044833269,2014-05-19,2014-05-28,2014.0
1044833789,2014-05-07,2014-05-18,2014.0
1044833802,2014-05-15,2014-05-23,2014.0
1044833808,2014-07-09,2014-07-17,2014.0
1044834315,2014-05-14,2014-05-22,2014.0
1044834316,2014-05-14,2014-07-17,2014.0
1044835254,2014-06-21,2014-07-01,2014.0
1044835261,2014-05-15,2014-06-24,2014.0
1044835263,2014-05-06,2014-06-20,2014.0
1044835264,2014-05-17,2014-05-23,2014.0
1044835765,2014-06-03,2014-07-27,2014.0
1044836282,2014-05-15,2014-06-21,2014.0
1044836293,2014-05-28,2014-06-03,2014.0
1044836296,2014-08-28,2014-09-07,2014.0
1044836305,2014-05-21,2014-06-01,2014.0
1044836307,2014-05-10,2014-06-11,2014.0
1044836309,2014-05-14,2014-05-21,2014.0
1044836310,2014-05-21,2014-05-30,2014.0
1044836312,2014-06-06,2014-06-14,2014.0
1044836315,2014-05-27,2014-06-30,2014.0
1044837155,2015-03-11,2015-03-14,2015.0
1044837156,2014-07-22,2014-10-08,2014.0
1044837765,2014-05-16,2014-05-27,2014.0
1044837766,2014-05-29,2014-06-27,2014.0
1044837784,2014-05-28,2014-07-24,2014.0
1044839902,2014-05-29,2014-06-26,2014.0
1044839905,2014-06-13,2014-07-15,2014.0
1044839906,2014-05-30,2014-06-14,2014.0
1044839917,2014-06-12,2014-06-20,2014.0
1044840615,2014-06-09,2014-06-11,2014.0
1044840619,2014-06-13,2014-06-16,2014.0
1044840650,2014-05-24,2014-07-08,2014.0
1044840700,2014-06-11,2014-06-17,2014.0
1044840701,2014-05-16,2014-06-11,2014.0
1044840705,2014-06-16,2014-06-17,2014.0
1044840709,2014-06-16,2014-06-17,2014.0
1044843125,2014-06-16,2014-07-15,2014.0
1044843716,2014-05-29,2014-06-04,2014.0
1044843718,2014-07-03,2014-07-10,2014.0
1044843723,2014-05-20,2014-06-04,2014.0
1044844200,2014-05-19,2014-06-01,2014.0
1044844216,2014-06-06,2014-07-21,2014.0
1044844219,2014-06-06,2014-06-12,2014.0
1044844742,2014-06-02,2014-06-06,2014.0
1044844757,2014-05-21,2014-07-24,2014.0
1044844984,2014-07-10,2014-08-01,2014.0
1044844985,2014-07-03,2014-08-01,2014.0
1044844987,2014-06-17,2014-07-22,2014.0
1044845002,2014-06-17,2014-08-06,2014.0
1044845023,2014-05-17,2014-07-01,2014.0
1044845626,2014-05-29,2014-10-04,2014.0
1044845657,2014-05-28,2014-07-17,2014.0
1044846798,2014-07-12,2014-08-06,2014.0
1044846799,2014-06-16,2014-08-12,2014.0
1044846801,2014-06-04,2014-06-25,2014.0
1044849452,2014-06-24,2014-07-16,2014.0
1044849474,2014-06-26,2014-07-01,2014.0
1044849491,2014-09-09,2014-09-14,2014.0
1044849530,2014-06-18,2014-07-08,2014.0
1044849535,2014-07-15,2014-07-22,2014.0
1044850135,2014-06-27,2014-08-07,2014.0
1044850772,2014-07-16,2014-08-02,2014.0
1044850783,2014-06-27,2014-08-15,2014.0
1044850784,2014-06-18,2014-08-20,2014.0
1044850789,2014-07-07,2014-07-17,2014.0
1044850791,2014-06-27,2014-07-10,2014.0
1044850811,2014-06-02,2014-06-07,2014.0
1044850812,2014-07-13,2014-07-28,2014.0
1044850816,2014-06-20,2014-06-27,2014.0
1044851692,2014-09-12,2014-09-16,2014.0
1044851693,2014-09-15,2014-09-17,2014.0
1044851694,2014-09-16,2014-09-17,2014.0
1044851695,2014-09-17,2014-09-18,2014.0
1044851698,2014-08-14,2014-08-15,2014.0
1044852479,2014-08-15,2014-08-19,2014.0
1044852481,2014-08-19,2014-08-20,2014.0
1044852498,2014-06-21,2014-07-15,2014.0
1044852499,2014-06-07,2014-08-05,2014.0
1044852501,2014-06-17,2014-06-26,2014.0
1044852507,2014-06-12,2014-06-20,2014.0
1044852520,2014-07-02,2014-07-10,2014.0
1044852521,2014-07-14,2014-07-21,2014.0
1044852525,2014-06-19,2014-06-27,2014.0
1044853144,2014-06-16,2014-07-07,2014.0
1044853164,2014-03-19,2014-04-07,2014.0
1044853167,2014-06-19,2014-08-08,2014.0
1044853577,2014-07-14,2014-07-29,2014.0
1044853581,2014-08-05,2014-10-18,2014.0
1044853588,2014-08-21,2014-08-22,2014.0
1044854155,2014-06-13,2014-07-09,2014.0
1044854157,2014-06-14,2014-06-20,2014.0
1044854453,2014-06-21,2014-06-29,2014.0
1044854454,2014-06-24,2014-06-29,2014.0
1044854456,2014-06-18,2014-08-21,2014.0
1032576516,2005-05-05,2005-05-16,2005.0
1032576622,,,
1030571894,2004-02-18,2004-03-02,2004.0
1030571928,2004-03-06,2004-03-09,2004.0
1044855080,2014-08-04,2014-08-20,2014.0
1044855088,2014-06-16,2014-06-17,2014.0
1044855568,2014-06-24,2014-06-30,2014.0
1044855570,2014-06-16,2014-08-12,2014.0
1044855573,2014-06-18,2014-06-21,2014.0
1044855574,2014-06-21,2014-07-25,2014.0
1044855595,2014-07-23,2014-08-14,2014.0
1044855597,2014-08-19,2014-08-27,2014.0
1044855598,2014-06-15,2014-06-28,2014.0
1044856099,2014-08-08,2014-08-12,2014.0
1044856111,2014-07-03,2014-07-21,2014.0
1044856986,2014-11-05,2014-11-13,2014.0
1044856996,2014-07-07,2014-07-21,2014.0
1044856997,2014-07-09,2014-07-21,2014.0
1044857000,2014-07-21,2014-07-25,2014.0
1044857001,2014-07-16,2014-07-25,2014.0
1044857019,2014-07-23,2014-08-04,2014.0
1044857468,2014-06-20,2014-08-22,2014.0
1044857474,2014-07-05,2014-07-14,2014.0
1044857477,2014-08-26,2014-09-15,2014.0
1044857496,2014-07-29,2014-08-07,2014.0
1044857498,2014-08-01,2014-08-13,2014.0
1044857502,2014-07-03,2014-07-10,2014.0
1044857509,2014-07-01,2014-09-05,2014.0
1044857516,2014-07-15,2014-09-02,2014.0
1044858600,2014-08-01,2014-08-10,2014.0
1044858604,2014-07-15,2014-07-24,2014.0
1044858611,2014-07-01,2014-07-28,2014.0
1044858622,2014-07-15,2014-07-21,2014.0
1044858623,2014-06-27,2014-07-22,2014.0
1044858626,2014-07-09,2014-07-16,2014.0
1044858627,2014-06-21,2014-06-23,2014.0
1044858630,2014-08-16,2014-08-28,2014.0
1044858632,2014-08-07,2014-08-21,2014.0
1044858635,2014-07-14,2014-08-07,2014.0
1044858636,2014-06-24,2014-08-12,2014.0
1044860641,2014-08-25,2014-09-19,2014.0
1044860648,2014-07-11,2014-08-26,2014.0
1044860650,2014-09-03,2014-09-13,2014.0
1044861602,2014-06-22,2014-07-01,2014.0
1044861612,2014-07-17,2014-07-28,2014.0
1044861902,2014-06-24,2014-07-01,2014.0
1044861908,2014-07-03,2014-07-08,2014.0
1044861914,2014-07-03,2014-07-10,2014.0
1044862355,2014-07-05,2014-08-13,2014.0
1044184463,2012-10-30,2012-10-31,2012.0
1044184996,2012-11-13,2012-11-22,2012.0
1044185011,2012-10-31,2012-12-06,2012.0
1044185012,2012-11-09,2012-12-06,2012.0
1044185287,2012-11-20,2012-12-20,2012.0
1044185683,2012-11-20,2012-11-28,2012.0
1044185684,2012-11-02,2013-02-08,2013.0
1044185700,2012-11-02,2012-11-15,2012.0
1033763487,2005-12-01,2006-03-01,2006.0
1044880138,2014-08-21,2014-09-10,2014.0
1044880965,2014-09-02,2014-09-07,2014.0
1044881433,2014-08-06,2014-08-15,2014.0
1044882295,2014-08-13,2014-10-01,2014.0
1044882301,2014-08-08,2014-08-15,2014.0
1044882305,2014-08-18,2014-08-29,2014.0
1044883491,2014-10-11,2014-10-30,2014.0
1044883503,2014-08-11,2014-09-26,2014.0
1044883505,2014-08-25,2014-09-19,2014.0
1044884118,2014-09-15,2014-10-06,2014.0
1044884697,2014-08-11,2014-10-08,2014.0
1044884698,2014-08-11,2014-08-22,2014.0
1044884721,2014-09-15,2014-09-21,2014.0
1044885272,2014-08-15,2014-08-26,2014.0
1044885273,2014-09-05,2014-09-10,2014.0
1044885274,2014-09-27,2014-10-27,2014.0
1044885275,2014-09-17,2015-01-06,2015.0
1044885281,2014-09-03,2014-10-01,2014.0
1044886430,2014-08-21,2014-08-22,2014.0
1044886457,2014-08-16,2014-08-24,2014.0
1044886459,2014-09-17,2014-09-26,2014.0
1044862838,2014-07-03,2014-07-11,2014.0
1044862845,2014-09-29,2014-10-31,2014.0
1044863247,2014-07-12,2014-08-01,2014.0
1044863933,2014-07-16,2014-08-25,2014.0
1044863939,2014-07-07,2014-07-15,2014.0
1044863941,2014-07-02,2014-08-20,2014.0
1044863949,2014-07-08,2014-08-13,2014.0
1044863950,2014-07-19,2014-09-26,2014.0
1044864358,2014-07-03,2014-09-11,2014.0
1044865040,2014-07-10,2014-07-17,2014.0
1044865576,2014-07-26,2014-08-28,2014.0
1044866278,2014-08-01,2014-08-08,2014.0
1044866672,2014-07-14,2014-08-19,2014.0
1044866712,2014-08-04,2014-08-16,2014.0
1044871684,2014-07-28,2014-08-20,2014.0
1044871714,2014-07-28,2014-08-05,2014.0
1044871715,2014-08-18,2014-08-26,2014.0
1044871716,2014-07-19,2014-08-14,2014.0
1044872250,2014-08-04,2014-08-12,2014.0
1044872252,2014-07-14,2014-07-25,2014.0
1044872283,2014-08-06,2014-09-01,2014.0
1044872794,2014-07-22,2014-08-04,2014.0
1044873774,2014-08-26,2014-09-03,2014.0
1044874115,2014-09-24,2014-12-13,2014.0
1044874122,2014-08-09,2014-08-16,2014.0
1044874124,2014-08-01,2014-08-08,2014.0
1044874666,2014-07-24,2014-08-13,2014.0
1044874674,2014-08-16,2014-08-24,2014.0
1044874684,2014-07-31,2014-08-08,2014.0
1044875271,2014-07-23,2014-08-21,2014.0
1044875284,2014-09-04,2014-10-01,2014.0
1044876788,2014-07-22,2014-08-01,2014.0
1044876810,2014-07-26,2014-08-05,2014.0
1044877514,2014-08-02,2014-08-13,2014.0
1044877542,2014-07-26,2014-08-25,2014.0
1044877543,2014-07-25,2014-08-22,2014.0
1044877799,2014-08-11,2014-11-10,2014.0
1044877806,2014-08-16,2014-10-08,2014.0
1044877833,2014-07-29,2014-08-27,2014.0
1044878276,2014-08-07,2014-09-05,2014.0
1044878284,2014-07-02,2014-08-05,2014.0
1044878295,2014-08-02,2014-10-07,2014.0
1044878895,2014-11-25,2014-12-03,2014.0
1044878958,2014-08-12,2014-08-20,2014.0
1008430137,2000-06-16,2000-08-01,2000.0
1044886997,2014-09-15,2014-09-22,2014.0
1044887042,2014-10-27,2014-10-30,2014.0
1044888214,2014-08-21,2014-09-16,2014.0
1044888226,2014-08-16,2014-10-03,2014.0
1044888228,2014-08-20,2014-09-26,2014.0
1044888602,2014-08-27,2014-10-10,2014.0
1044888604,2014-09-25,2014-10-24,2014.0
1044888632,2014-08-19,2014-09-04,2014.0
1044889437,2014-09-10,2014-09-11,2014.0
1044889456,2014-08-20,2014-08-27,2014.0
1044889461,2014-09-15,2014-09-18,2014.0
1044889462,2014-09-19,2014-09-22,2014.0
1044889482,2014-08-19,2014-08-27,2014.0
1044889883,2014-09-26,2014-10-07,2014.0
1044889889,2014-08-29,2014-09-06,2014.0
1044889897,2014-08-22,2014-11-14,2014.0
1044889899,2014-08-28,2014-10-04,2014.0
1044890216,2014-08-27,2014-09-03,2014.0
1044890220,2014-08-24,2014-10-06,2014.0
1044890234,2014-08-27,2014-09-04,2014.0
1044890779,2014-08-27,2014-09-06,2014.0
1045633352,2016-05-02,2016-05-16,2016.0
1045633403,2016-04-07,2016-07-07,2016.0
1045634442,2016-05-06,2016-05-12,2016.0
1045643318,2016-05-05,2016-06-01,2016.0
1045643345,2016-05-09,2016-06-09,2016.0
1045643357,2016-05-13,2016-06-15,2016.0
1045028572,2015-06-04,2015-06-12,2015.0
1045028573,2015-06-09,2015-06-17,2015.0
1045030947,2015-06-09,2015-09-23,2015.0
1045031673,2015-06-22,2015-06-27,2015.0
1045036398,2015-06-24,2015-07-02,2015.0
1045038753,2015-08-04,2015-08-25,2015.0
1045039250,2015-07-12,2015-08-12,2015.0
1045039717,2015-07-22,2015-08-18,2015.0
1045073267,2015-09-21,2015-09-27,2015.0
1045076804,2015-09-11,2015-10-26,2015.0
1045079574,2015-09-25,2015-10-03,2015.0
1045079576,2015-09-17,2015-09-26,2015.0
1045080396,2015-09-25,2015-09-30,2015.0
1045081207,2015-09-25,2016-01-09,2016.0
1045084972,2015-09-30,2015-10-12,2015.0
1045085232,2015-10-02,2015-10-11,2015.0
1045085582,2015-10-15,2015-10-24,2015.0
1045085811,2015-10-12,2015-11-10,2015.0
1044155528,2012-09-05,2012-09-18,2012.0
1044155529,2012-09-12,2012-09-26,2012.0
1044155702,2012-09-04,2012-09-09,2012.0
1044155703,2012-09-06,2012-09-11,2012.0
1044155720,2012-09-19,2012-09-25,2012.0
1044155721,2012-09-01,2012-12-11,2012.0
1044155724,2012-09-20,2012-09-28,2012.0
1044156232,2012-09-11,2012-09-18,2012.0
1044156234,2012-09-02,2012-10-16,2012.0
1044156236,2012-10-31,2012-11-06,2012.0
